hs6,hscode,품명,MFN(2순위),잠정세율(2순위),APTA(1순위),FTA세율
870899,8708999990,"Parts and accessories of motor vehicles, not elsewhere specified or included (of the vehicles of subheading No. 87. 01 to 87. 04)",6%,,,5.30%
870911,8709111000,Tractors,10%,,,3%
870911,8709119000,Other,10%,,,3%
870919,8709191000,Tractors,10%,,,5.60%
870919,8709199000,Other,10%,,,5.60%
870990,8709900000,Parts,8%,,,2.50%
871000,8710001000,Assembled,15%,,,4.50%
871000,8710009000,Parts and accessories,15%,,,4.50%
871110,8711100010,"Micro horsepower motorcycles and mopeds(with reciprocating internal combustion piston engine, micro horsep ower cylinder capacity＝50cc)",45%,,,29.20%
871110,8711100090,"Micro horsepower motorcycles and mopeds(with reciprocating internal combustion piston engine, micro horsepower cylinder capacity<50cc)",45%,,,29.20%
871120,8711201000,"Of a cylinder capacity exceeding 50cc, but not exceeding 100cc",45%,,,29.20%
871120,8711202000,Of a cylinder capacity exceeding 100cc but not exceeding 125cc,45%,,,29.20%
871120,8711203000,Of a cylinder capacity exceeding 125cc but not exceeding 150cc,45%,,,29.20%
871120,8711204000,"Of a cylinder capacity exceeding 150cc, but not exceeding 200cc",45%,,,29.20%
871120,8711205010,200cc,45%,,,29.20%
871120,8711205090,Displacement ＝ 250cc with reciprocating internal combustion piston engine for motorcycles and mopeds,45%,,,29.20%
871130,8711301000,"Of a cylinder capacity exceeding 250cc, but not exceeding 400cc",45%,,32.90%,29.20%
871130,8711302000,"Of a cylinder capacity exceeding 400cc, but not exceeding 500cc",45%,,32.90%,29.20%
871140,8711400000,"With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc, but not exceeding 800 cc",40%,,,26%
871150,8711500000,With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,30%,,,19.50%
871160,8711600010,"Electric bicycle and side-cars, and mopeds",45%,,,
871160,8711600090,Other motorcycle with electric drive motor,45%,,,
871190,8711900010,"Motorcycles and mopedes, of a cylinder capacity not exceeding 250m",45%,,,
871190,8711900020,"Motorcycles and mopedes, of a cylinder capacity exceeding 250m",45%,,,
871190,8711900030,"Motorcycles and mopedes, a cylinder capacity of its engine can not be distinguished",45%,,,
871190,8711900090,"Mopeds and side-cars, fitted with an auxiliary motor",45%,,,
871200,8712002000,Racing bicycle,7%,,4.90%,3.90%
871200,8712003000,Mountain bicycle,7%,,4.90%,3.90%
871200,8712004100,"16inchs, 18inchs and 20inchs",7%,,4.90%,3.90%
871200,8712004900,Other,7%,,4.90%,3.90%
871200,8712008110,"Bicycles, 12inches~16inches, not elsewhere specified or included",5%,,3.50%,3.90%
871200,8712008190,"Bicycles, 11inchs or less, not elsewhere specified or included",5%,,3.50%,3.90%
871200,8712008900,Other,5%,,3.50%,3.90%
871200,8712009000,Other,5%,,3.50%,
871310,8713100000,Not mechanically propelled,5%,,,0%
871390,8713900000,Other,4%,,,1.20%
871410,8714100001,Star-shaped wheels and disc brakes,15%,10%,,19.50%
871410,8714100010,Frams of motorcycles,15%,,,19.50%
871410,8714100020,Anti-lock braking system (ABS) and parts for motorcycles,15%,8%,,19.50%
871410,8714100090,"Other parts and accessories thereof, of motorcycles and mopeds",15%,,,19.50%
871420,8714200000,Of carriages for disabled persons,5%,,,0%
871491,8714910000,"Frames and forks, and parts thereof",5%,,,3.60%
871492,8714921000,Wheel rims,5%,,,3.60%
871492,8714929000,Spokes,5%,,,3.60%
871493,8714931000,Hubs,5%,,,3.60%
871493,8714932000,Free-wheel,5%,,,3.60%
871493,8714939000,Other,5%,,,3.60%
871494,8714940000,"Brakes, including coaster braking hubs and hub brakes, and parts thereof",5%,,,3.60%
871495,8714950000,Saddles,5%,,,3.60%
871496,8714961000,Pedals and parts thereof,5%,,,3.60%
871496,8714962000,Crank-gear and parts thereof,5%,,,3.60%
871499,8714990000,Other,5%,,3.50%,3.60%
871500,8715000010,Baby carriages,6%,,,10.60%
871500,8715000090,Baby car parts,6%,,,10.60%
871610,8716100000,"Trailers and semi-trailers of the caravan type, for housing or camping",10%,,,5.30%
871620,8716200000,Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,10%,,,5.30%
871631,8716311000,Oil tanker trailers and semi-trailers,10%,,,5.30%
871631,8716319000,Other,10%,,,3%
871639,8716391000,Van trailers and semi-trailers,10%,,,3%
871639,8716399000,Other,10%,,,3%
871640,8716400000,Other trailers and semi-trailers,10%,,,3%
871680,8716800000,Other vehicles,10%,,,3%
871690,8716900000,Parts,10%,,,3%
880100,8801001000,Cliders and hang gliders,3%,,,0%
880100,8801009010,"Natural sights outside of controlled flight of unmanned airship, in 30 minutes or less maximum duration < 1 hour, under the condition of wind acuity ≥46.3 kilometers per hour and stable flight take-off ability; Or a maximum duration for≥1 hour or more",3%,,,0%
880100,8801009090,Balloons and dirigibles; and other non-powered aircraft (excluding gliders),3%,,,0%
880211,8802110010,Light weight less than 2 tons of unmanned helicopter,2%,,1.30%,0%
880211,8802110090,Other helicopters Of an unladen weight not exceeding 2000kg,2%,,1.30%,0%
880212,8802121000,"Of an unladen weight exceeding 2000kg, but not exceeding 7000kg",2%,,1.30%,0%
880212,8802122000,Of an unladen weight exceeding 7000kg,2%,,1.30%,0%
880220,8802200011,Dual-use items export control of unmanned air vehicle,5%,,,1.50%
880220,8802200012,Capable of throwing more than 500kg payload to more than 300km complete unmanned aerial vehicle (no-load weight less than or equal to 2tons),5%,,,1.50%
880220,8802200019,Other unmanned air vehicle,5%,,,1.50%
880220,8802200090,Other small planes and other aircrafts(unladen weight ≤2000kg),5%,,,1.50%
880230,8802300000,"Aeroplanes and other aircraft, of an unladen weight exceeding 2000kg, but not exceeding 15000kg",4%,,,0%
880240,8802401000,"Of an unladen weight exceeding 15000kg, but not exceeding 45000kg",5%,,3.50%,0%
880240,8802402000,Of an unladen weight exceeding 45000kg,1%,,0.70%,0%
880260,8802600010,Communication satellite,2%,,,0%
880260,8802600090,Spacecraft(including satellites) and suborbital and spacecraft launch vehicles,2%,,,0%
880310,8803100000,Propellers and rotors and parts thereof,1%,,,0%
880320,8803200000,Under-carriages and parts thereof,1%,,,0%
880330,8803300000,Other parts of aeroplanes or helicopters,1%,,,0%
880390,8803900010,"Missile and parts and accessories thereof, of sensitive items control",0%,,,
880390,8803900090,"Parts of other aircraft, sfacecraft, not elsewhere specified or included (parts of goods of heading No. 88. 01 or 88. 02)",0%,,,
880400,8804000000,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,2%,,,0%
880510,8805100000,Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,1.50%,,,0%
880521,8805210000,Air combat simulators and parts thereof,0%,,,
880529,8805290000,Other,0%,,,
890110,8901101010,High-speed passenger vessels (similar vessels principally designed for the transport of persons),5%,,,2.60%
890110,8901101090,"Other cruise ships, excursion boats ferry-boats of all kinds (similar vessels principally designed for the transport of persons)",5%,,,2.60%
890110,8901109000,Other,8%,,,4.20%
890120,8901201100,Loading not exceeding 100000t,9%,,,4.80%
890120,8901201200,"Loading exceeding 100000t, but not exceeding 300000t",9%,,,4.80%
890120,8901201300,Loading exceeding 300000t,6%,,,3.20%
890120,8901202100,Loading not exceeding 150000t,9%,,,4.80%
890120,8901202200,"Loading exceeding 150000t, but not exceeding 300000t",9%,,,4.80%
890120,8901202300,Loading exceeding 300000t,6%,,,3.20%
890120,8901203100,Volume with 20000m3 or less,9%,,,4.80%
890120,8901203200,Volume more than 20000m3,6%,,,3.20%
890120,8901204100,Volume with 20000m3 or less,9%,,,4.80%
890120,8901204200,Volume more than 20000m3,6%,,,3.20%
890120,8901209000,Other,9%,,,4.80%
890130,8901300000,"Refrigerated vessels, other than those of subheading No. 8901. 20",9%,,,4.80%
890190,8901902100,Capable loading standard containers with 6000 or less,9%,,,4.80%
890190,8901902200,Capable loading standard containers more than 6000,6%,,,3.20%
890190,8901903100,Loading with 20000t or less,9%,,,4.80%
890190,8901903200,Loading more than 20000t,6%,,,3.20%
890190,8901904110,Self-propelled self-unloading mud barge controlled by special civil items,9%,,,4.80%
890190,8901904190,"Other Motor bulk carriers, Loading not exceeding 150000t",9%,,,4.80%
890190,8901904200,"Loading exceeding 150000t, not exceeding 300000t",9%,,,4.80%
890190,8901904300,Loading exceeding 300000t,9%,,,4.80%
890190,8901905000,Multi-purposes motor vessels,9%,,,4.80%
890190,8901908000,Other motor vessels,9%,,,4.80%
890190,8901909000,Other non-motor vessels,8%,,,4.20%
890200,8902001000,Motor vessels,7%,,,3.70%
890200,8902009000,Other,8%,,,4.20%
890310,8903100000,Inflatable,10%,,,5.30%
890391,8903910001,"Motor vessels, 8m",8%,,,4.20%
890391,8903910090,Other sailboats(with or without auxiliary motor),8%,,,4.20%
890392,8903920001,"Motorboats, 8m",10%,,,5.60%
890392,8903920090,Other motorboats(other than outboard motorboats),10%,,,5.60%
890399,8903990001,"Yachts and other vessels for pleasure or sports, 8m< length<90m",10%,,,
890399,8903990090,Other yachts and other vessels for pleasure or sports (including rowing boats and canoes),10%,,,
890400,8904000000,Tugs and pusher craft,9%,,,4.80%
890510,8905100010,"Rake suction dredger, cutter suction dredger, bucket dredger, sand suction vessel",3%,,,1.60%
890510,8905100090,Other dredgers,3%,,,1.60%
890520,8905200000,Floating or submersible drilling or production platforms,6%,,,3.20%
890590,8905901000,Floating docks,8%,,,4.20%
890590,8905909000,Other,3%,,,1.60%
890610,8906100000,Warships,5%,,,2.60%
890690,8906901000,Motor vessels,5%,,,
890690,8906902000,Not-motorized vessels,8%,,,4.20%
890690,8906903000,"Unfinished or incomplete vessels, including subsections of vessels",8%,,,4.20%
890710,8907100000,Inflatable rafts,8%,,,4.20%
890790,8907900000,Other,8%,,,4.20%
890800,8908000000,Vessels and other floating structures for breaking up,3%,,,1.60%
900110,9001100001,"Dispersion-unshifted single-mode fibers (G.652 including G652A, G652B, G652C, G652D)",5%,,4.50%,4.50%
900110,9001100002,Other single-mode fibers,5%,,4.50%,4.50%
900110,9001100090,"Optical fiber bundles, cables and other optical fibres (excluding the items under Heading No.85.44)",5%,,4.50%,4.50%
900120,9001200010,Polarizer for LCD rojector,"2021.07.01 이전 : 1.3% 
2021.07.01 이후 : 0%",,"2021.07.01 이전 : 1.2% 
2021.07.01 이후 : 0%",2.40%
900120,9001200020,Polarizer for digit film projector,"2021.07.01 이전 : 1.3% 
2021.07.01 이후 : 0%",,"2021.07.01 이전 : 1.2% 
2021.07.01 이후 : 0%",2.40%
900120,9001200090,Other sheets and plates of polarizing material,"2021.07.01 이전 : 1.3% 
2021.07.01 이후 : 0%",,"2021.07.01 이전 : 1.2% 
2021.07.01 이후 : 0%",2.40%
900130,9001300000,Contact lenses,7%,6%,,6.50%
900140,9001401000,Photochromic,7%,,,10.60%
900140,9001409100,For sunglasses,7%,,,10.60%
900140,9001409900,Other,7%,,,10.60%
900150,9001501000,Photochromic,7%,,,10.60%
900150,9001509100,For sunglasses,7%,,,10.60%
900150,9001509900,Other,7%,,,6%
900190,9001901000,Color filter,"2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",4.20%
900190,9001909010,"Optical element optical components (including light wavelength of 800-1700nm thin film filter, self focusing lens, Faraday rotation piece)","2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",1%,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",2.40%
900190,9001909020,Micro lenses(VCD and laser transceiver device),"2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",2.40%
900190,9001909030,"The Fresnel lens projection screen (screen diagonal 80 inches or more, projection than 0.26 or less, gain more than 0.8 or higher, lens distance 100 microns or less)","2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",2.40%
900190,9001909040,"Optical element of LCD backlight module(including light guide plate, a reflecting plate, a diffusion piece, brightening sheet)","2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",1-6월：2%,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",2.40%
900190,9001909050,LCD projector with polarized components,"2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",2.40%
900190,9001909060,Digital movie projector with polarized components,"2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",2.40%
900190,9001909090,"Other optical elements, not specified or included elsewhere in the heading No. 9001(other than of glass made elements not optically processed)","2021.07.01 이전 : 3% 
2021.07.01 이후 : 2%",,"2021.07.01 이전 : 2% 
2021.07.01 이후 : 1.3%",2.40%
