hscode,품명,기본세율,FTA,hs6
8210000000,"Hand-operated mechanical appliances, weighing 10|kg or less, used in the preparation, conditioning or serving of food or drink",2.70%,0.00%,821000
8211100000,Sets of assorted articles,8.50%,0.00%,821110
8211910000,Table knives having fixed blades,8.50%,0.00%,821191
8211920000,Other knives having fixed blades,8.50%,0.00%,821192
8211930000,Knives having other than fixed blades,8.50%,0.00%,821193
8211940000,Blades,6.70%,0.00%,821194
8211950000,Handles of base metal,2.70%,0.00%,821195
8212101000,Safety razors with non-replaceable blades,2.70%,0.00%,821210
8212109000,Other,2.70%,0.00%,821210
8212200000,"Safety razor blades, including razor blade blanks in strips",2.70%,0.00%,821220
8212900000,Other parts,2.70%,0.00%,821290
8213000000,"Scissors, tailors' shears and similar shears, and blades therefor",4.20%,0.00%,821300
8214100000,"Paperknives, letter openers, erasing knives, pencil sharpeners and blades therefor",2.70%,0.00%,821410
8214200000,Manicure or pedicure sets and instruments (including nail files),2.70%,0.00%,821420
8214900000,Other,2.70%,0.00%,821490
8215102000,Containing only articles plated with precious metal,4.70%,0.00%,821510
8215103000,Of stainless steel,8.50%,0.00%,821510
8215108000,Other,4.70%,0.00%,821510
8215201000,Of stainless steel,8.50%,0.00%,821520
8215209000,Other,4.70%,0.00%,821520
8215910000,Plated with precious metal,4.70%,0.00%,821591
8215991000,Of stainless steel,8.50%,0.00%,821599
8215999000,Other,4.70%,0.00%,821599
8301100000,Padlocks,2.70%,0.00%,830110
8301200010,"Mechanical or electromechanical steering column lock: -with a height of 10,5 cm (± 3 cm), -with a width of 6,5 cm (± 3 cm), -in a metal housing, -whether or not with a holder for use in the manufacture of goods of Chapter 87",2.70%,0.00%,830120
8301200090,Other,2.70%,0.00%,830120
8301300000,Locks of a kind used for furniture,2.70%,0.00%,830130
8301401100,Cylinder,2.70%,0.00%,830140
8301401900,Other,2.70%,0.00%,830140
8301409000,Other locks,2.70%,0.00%,830140
8301500000,"Clasps and frames with clasps, incorporating locks",2.70%,0.00%,830150
8301600030,"Silicone or plastic keyboards, comprising: -parts of common metal, and -whether or not comprising parts of plastic, -epoxy resin reinforced with fiberglass or wood, -whether or not printed or surface-treated, -with or without electrical conductors -with or without a membrane bonded to the keyboard, -with or without mono or multilayer protective film",2.70%,0.00%,830160
8301600090,Other,2.70%,0.00%,830160
8301700000,Keys presented separately,2.70%,0.00%,830170
8302100010,For use in civil aircraft,0.00%,0.00%,830210
8302100090,Other,2.70%,0.00%,830210
8302200010,For use in civil aircraft,0.00%,0.00%,830220
8302200020,"Castors, with -|an external diameter of 21|mm or more but not more than 23|mm, -|a width with screw of 19|mm or more but not more than 23|mm, -|a U-shaped plastic outer ring, -|an assembly screw fitted to the internal diameter and used as an inner ring",2.70%,0.00%,830220
8302200090,Other,2.70%,0.00%,830220
8302300010,"Support bracket for an exhaust system: -with a thickness of 0,7 mm or more but not more than 1,3 mm, -of stainless steel class 1.4310 and 1.4301 according to norm EN 10088, -whether or not with mounting holes for use in the manufacture of exhaust systems for automobiles",2.70%,0.00%,830230
8302300090,Other,2.70%,0.00%,830230
8302411000,For doors,2.70%,0.00%,830241
8302415000,For windows and French windows,2.70%,0.00%,830241
8302419000,Other,2.70%,0.00%,830241
8302420010,For use in civil aircraft,0.00%,0.00%,830242
8302420090,Other,2.70%,0.00%,830242
8302490010,For use in civil aircraft,0.00%,0.00%,830249
8302490091,Aluminium telescopic handle for use in the manufacture of luggage,2.70%,0.00%,830249
8302490099,Other,2.70%,0.00%,830249
8302500000,"Hat-racks, hat-pegs, brackets and similar fixtures",2.70%,0.00%,830250
8302600010,For use in civil aircraft,0.00%,0.00%,830260
8302600090,Other,2.70%,0.00%,830260
8303004000,"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms",2.70%,0.00%,830300
8303009000,Cash or deed boxes and the like,2.70%,0.00%,830300
8304000000,"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture of heading|9403",2.70%,0.00%,830400
8305100011,Consigned from Viet Nam,2.70%,0.00%,830510
8305100013,Consigned from Lao People's Democratic Republic,2.70%,0.00%,830510
8305100019,Other,2.70%,0.00%,830510
8305100021,Consigned from Viet Nam,2.70%,0.00%,830510
8305100023,Consigned from Lao People's Democratic Republic,2.70%,0.00%,830510
8305100029,Other,2.70%,0.00%,830510
8305100034,Ring binder mechanisms (other than those with 17 or 23 rings) consisting of two steel sheets or wires with at least four half rings made of steel wire fixed on it and which are kept together by a steel cover; they can be opened either by pulling the half rings or with a small steel-made trigger mechanism fixed to the ring binder mechanism,2.70%,0.00%,830510
8305100035,Ring binder mechanisms consisting of two steel sheets or wires with 17 or 23 rings made of steel wire fixed on it and which are kept together by a steel cover; they can be opened either by pulling the half rings or with a small steel-made trigger mechanism fixed to the ring binder mechanism,2.70%,0.00%,830510
8305100036,Ring binder mechanisms consisting of more than two steel sheets or wires with at least four half rings made of steel wire fixed on it and which are kept together by a steel cover; they can be opened either by pulling the half rings or with a small steel-made trigger mechanism fixed to the ring binder mechanism,2.70%,0.00%,830510
8305100049,Other,2.70%,0.00%,830510
8305100050, Lever arch mechanisms for archiving sheets and other documents in binders and files consisting of arched sturdy metal elements (normally two) on a back plate and having at least one opening trigger that permits inserting and filing of sheets and other documents,2.70%,0.00%,830510
8305100099,Other,2.70%,0.00%,830510
8305200000,Staples in strips,2.70%,0.00%,830520
8305900000,"Other, including parts",2.70%,0.00%,830590
8306100000,"Bells, gongs and the like",0.00%,0.00%,830610
8306210000,Plated with precious metal,0.00%,0.00%,830621
8306290000,Other,0.00%,0.00%,830629
8306300000,"Photograph, picture or similar frames; mirrors",2.70%,0.00%,830630
8307100010,"With fittings attached, for use in civil aircraft",0.00%,0.00%,830710
8307100090,Other,2.70%,0.00%,830710
8307900010,"With fittings attached, for use in civil aircraft",0.00%,0.00%,830790
8307900090,Other,2.70%,0.00%,830790
8308100040,"Staples, whether or not in strips or in coils, hog rings, whether or not in strips, brad nails in strips, and pins in strips; of steel wire, whether or not coated, of aluminum alloy wire, or of stainless steel wire; designed for joining or holding together materials or objects",2.70%,0.00%,830810
8308100090,Other,2.70%,0.00%,830810
8308200010,For use in certain types of aircraft,2.70%,0.00%,830820
8308200090,Other,2.70%,0.00%,830820
8308900010,"Beads and spangles, hand-made",2.70%,0.00%,830890
8308900090,Other,2.70%,0.00%,830890
8309100000,Crown corks,2.70%,0.00%,830910
8309901000,Capsules of lead; capsules of aluminium of a diameter exceeding 21|mm,3.70%,0.00%,830990
8309909010,"Aluminium can ends: -|with a diameter of 99,00|mm or more but not more than 136,5|mm (±1mm), -|whether or not with a ""ring-pull"" aperture",2.70%,0.00%,830990
8309909090,Other,2.70%,0.00%,830990
8310000000,"Sign-plates, nameplates, address-plates and similar plates, numbers, letters and other symbols, of base metal, excluding those of heading|9405",2.70%,0.00%,831000
8311100000,"Coated electrodes of base metal, for electric arc-welding",2.70%,0.00%,831110
8311200000,"Cored wire of base metal, for electric arc-welding",2.70%,0.00%,831120
8311300000,"Coated rods and cored wire, of base metal, for soldering, brazing or welding by flame",2.70%,0.00%,831130
8311900000,Other,2.70%,0.00%,831190
8401100000,Nuclear reactors,5.70%,0.00%,840110
8401200000,"Machinery and apparatus for isotopic separation, and parts thereof",3.70%,0.00%,840120
8401300020,Non-irradiated hexagonal fuel modules (elements) for use in nuclear reactors,3.70%,0.00%,840130
8401300080,Other,3.70%,0.00%,840130
8401400010,"Stainless steel absorber control rods, filled with neutron absorbing chemical elements",3.70%,0.00%,840140
8401400090,Other,3.70%,0.00%,840140
8402110000,Watertube boilers with a steam production exceeding 45|tonnes per hour,2.70%,0.00%,840211
8402120000,Watertube boilers with a steam production not exceeding 45|tonnes per hour,2.70%,0.00%,840212
8402191000,Firetube boilers,2.70%,0.00%,840219
8402199000,Other,2.70%,0.00%,840219
8402200000,Superheated water boilers,2.70%,0.00%,840220
8402900000,Parts,2.70%,0.00%,840290
8403101000,Of cast iron,2.70%,0.00%,840310
8403109000,Other,2.70%,0.00%,840310
8403901000,Of cast iron,2.70%,0.00%,840390
8403909000,Other,2.70%,0.00%,840390
8404100000,Auxiliary plant for use with boilers of heading|8402|or 8403,2.70%,0.00%,840410
8404200000,Condensers for steam or other vapour power units,2.70%,0.00%,840420
8404900000,Parts,2.70%,0.00%,840490
8405100000,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers",1.70%,0.00%,840510
8405900000,Parts,1.70%,0.00%,840590
8406100000,Turbines for marine propulsion,2.70%,0.00%,840610
8406810000,Of an output exceeding 40|MW,2.70%,0.00%,840681
8406820000,Of an output not exceeding 40|MW,2.70%,0.00%,840682
8406901000,"Stator blades, rotors and their blades",2.70%,0.00%,840690
8406909000,Other,2.70%,0.00%,840690
8407100010,For use in civil aircraft,0.00%,0.00%,840710
8407100020,Intended to be fitted in aircraft imported duty free or built within the Community,0.00%,0.00%,840710
8407100090,Other,1.70%,0.00%,840710
8407211000,Of a cylinder capacity not exceeding 325|cm$3,6.20%,0.00%,840721
8407219100,Of a power not exceeding 30|kW,4.20%,0.00%,840721
8407219900,Of a power exceeding 30|kW,4.20%,0.00%,840721
8407290000,Other,4.20%,0.00%,840729
8407310000,Of a cylinder capacity not exceeding 50|cm$3,2.70%,0.00%,840731
8407321000,Of a cylinder capacity exceeding 50|cm$3|but not exceeding 125|cm$3,2.70%,0.00%,840732
8407329000,Of a cylinder capacity exceeding 125|cm$3|but not exceeding 250|cm$3,2.70%,0.00%,840732
8407332010,"Spark-ignition reciprocating or rotary internal combustion piston engines, having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 20,0 kW, for the manufacture of: -lawn mowers of subheadings 8433 11, 8433 19 and 8433 20, -tractors of subheadings 8701 91 90, 8701 92 90 whose main function is that of a lawn mower, -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20",2.70%,0.00%,840733
8407332090,Other,2.70%,0.00%,840733
8407338010,"Spark-ignition reciprocating or rotary internal combustion piston engines, having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 20,0 kW, for the manufacture of: -lawn mowers of subheadings 8433 11, 8433 19 and 8433 20, -tractors of subheadings 8701 91 90, 8701 92 90 whose main function is that of a lawn mower, -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20",2.70%,0.00%,840733
8407338090,Other,2.70%,0.00%,840733
8407341000,For the industrial assembly of: pedestrian-controlled tractors of subheading|8701|10; motor vehicles of heading|8703; motor vehicles of heading|8704|with an engine of a cylinder capacity of less than 2|800|cm$3; motor vehicles of heading|8705,2.70%,0.00%,840734
8407343000,Used,4.20%,0.00%,840734
8407349100,Not exceeding 1|500|cm$3,4.20%,0.00%,840734
8407349900,Exceeding 1|500|cm$3,4.20%,0.00%,840734
8407901010,"Four-stroke petrol engines of a cylinder capacity of not more than 250cm³ for use in the manufacture of lawnmowers of sub-heading 8433|11, mowers with motor of subheading 8433|20|10, rotovators of sub-heading 8432|29|50, garden shredders of subheading 8436|80|90 or scarifiers of subheading 8432|29|10",2.70%,0.00%,840790
8407901090,Other,2.70%,0.00%,840790
8407905000,For the industrial assembly of: pedestrian-controlled tractors of subheading|8701|10; motor vehicles of heading|8703; motor vehicles of heading|8704|with an engine of a cylinder capacity of less than 2|800|cm$3; motor vehicles of heading|8705,2.70%,0.00%,840790
8407908010,"Spark-ignition reciprocating or rotary internal combustion piston engines, having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 20,0 kW, for the manufacture of: -lawn mowers of subheadings 8433 11, 8433 19 and 8433 20, -tractors of subheadings 8701 91 90, 8701 92 90 whose main function is that of a lawn mower, -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20",4.20%,0.00%,840790
8407908090,Other,4.20%,0.00%,840790
8407909010,"Spark-ignition reciprocating or rotary internal combustion piston engines, having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 20,0 kW, for the manufacture of: -lawn mowers of subheadings 8433 11, 8433 19 and 8433 20, -tractors of subheadings 8701 91 90, 8701 92 90 whose main function is that of a lawn mower, -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20",4.20%,0.00%,840790
8407909020," Compact Liquid Petroleum Gas (LPG) Engine System, with: -|6|cylinders, -|an output of 75|kW or more, but not more than 80|kW, -|inlet and exhaust valves modified to operate|continuously in heavy duty applications, for use in the manufacture of vehicles of heading 8427",4.20%,0.00%,840790
8407909090,Other,4.20%,0.00%,840790
8408101100,"For seagoing vessels of headings|8901|to 8906, tugs of subheading|8904|00|10|and warships of subheading|8906|10|00",0.00%,0.00%,840810
8408101900,Other,2.70%,0.00%,840810
8408102300,"For seagoing vessels of headings|8901|to 8906, tugs of subheading|8904|00|10|and warships of subheading|8906|10|00",0.00%,0.00%,840810
8408102700,Other,2.70%,0.00%,840810
8408103100,"For seagoing vessels of headings|8901|to 8906, tugs of subheading|8904|00|10|and warships of subheading|8906|10|00",0.00%,0.00%,840810
